Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
1078,0.3428932680245538,0.1911707335636507,0.47222376631922264,0.28947843694700276
1079,0.34251178309889185,0.191362907436799,0.4722195144139908,0.28841246497333956
1080,0.342153493745724,0.19138514028819748,0.4722174875075396,0.28840974169012495
1081,0.3421546991496956,0.1913683898838844,0.4722114553605506,0.2884147654363537
1082,0.3405878221061439,0.19132537342639805,0.47222501596772143,0.2884186913613886
1083,0.34056960368037953,0.19125178409000992,0.4716746607910087,0.2884575478095489
1084,0.34057839274386353,0.19145153118497893,0.47170749995450867,0.28845462507216935
1085,0.34056778227769563,0.19162019378322387,0.47171616071744016,0.2885055390737324
1086,0.3405842532748423,0.19140426293935975,0.4716890055111714,0.2884837341503844
1087,0.3406205742097827,0.19058484676370827,0.47112664851505787,0.288632605890458
1088,0.3406218513060599,0.19067985602218218,0.47113280997976287,0.2884509312941597
1089,0.3413237980131829,0.1906856511608956,0.47112812570204304,0.289026267820906
1090,0.3413457291212467,0.19068973497191655,0.47114470066476233,0.2889751139320092
1091,0.3413234287158624,0.19071372125357575,0.4711746512659465,0.2890570229815606
1092,0.34130540184210323,0.19070758351841782,0.4707485317071892,0.2890598478444012
1093,0.3413028393679226,0.1907071532000147,0.4707479345899207,0.2890674623132144
1094,0.34099977775528595,0.19069549030385807,0.4707494234803183,0.2890528519966654
1095,0.336764874495691,0.18917808415498522,0.4707517698624721,0.28887965948937144
1096,0.3367526426913303,0.18920514025077012,0.4707534308361538,0.2888824914123148
1097,0.33705893758958066,0.18927068761804292,0.47064157718973637,0.2888660491676382
1098,0.33704710314779013,0.18931633232352924,0.4707351206423696,0.2888115112532596
1099,0.3361351090224457,0.18931591459301783,0.4707345722754347,0.28879587323737543
1100,0.33617506846233675,0.18949144719527394,0.4707216947084225,0.2890724808626299
1101,0.3361190994486452,0.18957604234282227,0.47072205793165994,0.28902475225908664
1102,0.33389612507707744,0.18948043047234536,0.47073009525804627,0.28935120830612576
1103,0.33427463158770065,0.1894201405153291,0.4707322031555595,0.2894314495793383
1104,0.33384710847827925,0.18940946400749709,0.470729442409224,0.2894553480358006
1105,0.33297507332936505,0.18957596791600023,0.4707360192541926,0.2892589424189923
1106,0.3329799440022938,0.18949421633622485,0.4708125150123365,0.2895764123291561
1107,0.3322655143324702,0.18944490347337578,0.470823344756156,0.28953713105586376
1108,0.33213176049661053,0.18930459771597632,0.47079840152242997,0.2888956621181771
1109,0.3316448107765953,0.1898696217189934,0.47076862479403625,0.2888335378127269
1110,0.3318513523103942,0.18974862699467793,0.47077034087022707,0.2888236448415577
1111,0.33081225843122897,0.18948505700824797,0.47076751904322506,0.2885200603541316
1112,0.33082957829525717,0.18939132580869378,0.47076513780384477,0.28851303621485436
1113,0.33085097058472857,0.1889755740707166,0.4704734897869252,0.28848765382792807
1114,0.3310499976975477,0.18863529252555195,0.47048618767003203,0.28835495599714556
1115,0.3312028661298444,0.18852387986654437,0.47047764805557535,0.2883284840451286
1116,0.3312041705036717,0.18851098036994907,0.4704784552959425,0.2883326483253544
1117,0.3302673751960012,0.1884977097866729,0.47048141707078883,0.2883314872125638
1118,0.33316296393209166,0.18839233701187677,0.47029156968250535,0.28827905676141435
1119,0.3327868029196992,0.18868965548261352,0.47025843302145304,0.287998511009382
1120,0.3328381948766344,0.1886853610531657,0.47025827340164794,0.2880019364708779
1121,0.3322111745166693,0.18842635119905327,0.47025952484877276,0.28799866882902747
1122,0.3311500063798764,0.18841962064337678,0.4702592882417192,0.2880128036998669
1123,0.33109735122649003,0.18845728287102304,0.47025682769624194,0.28806253036297585
1124,0.33109876628698426,0.18780479339477102,0.47024680681500924,0.2880799204671479
1125,0.3310621155994779,0.18783729061473564,0.47020622893782854,0.2872054219748906
1126,0.33128377613600374,0.1878590046106912,0.47021003861881444,0.28701090174424515
1127,0.3310529318995402,0.1878423769322553,0.47020763907572416,0.2869941607998899
1128,0.33084838398091987,0.18873058978365517,0.4702122644910151,0.2868888411597395
1129,0.33084851637370083,0.1887908765834762,0.4702191491024311,0.2868921876412351
1130,0.33137981389454885,0.18899077833521097,0.4701945643368298,0.28680036755428495
1131,0.33139125553274684,0.18889195967232006,0.47015293944261183,0.28676736766521227
1132,0.33138976532049713,0.18891535576423574,0.47014171335856625,0.28745421709135766
1133,0.33139961715956096,0.1889291356474927,0.47014454958536495,0.287471854277748
1134,0.3308841060252315,0.18873197336647757,0.4702112481069606,0.2876073305701185
1135,0.3308840985817505,0.1887276517458411,0.47021000069331703,0.28535333718055544
1136,0.3309277442694354,0.1882925351440498,0.4702148490366095,0.2852986241632097
1137,0.3309032969776192,0.18801450469474024,0.4702153691449687,0.2852908547423996
1138,0.33089685923200796,0.18806247855403715,0.47022669256530125,0.2851766910874933
1139,0.330874424024246,0.1880505319537494,0.470206326385071,0.2855609322713666
1140,0.33193952385379094,0.18806344535638936,0.470409800490036,0.28549539470226964
1141,0.3315185895369693,0.18763608165594278,0.470351596105825,0.2855247340639664
1142,0.33074925070052996,0.18769793423399195,0.47032854483767916,0.2853979343006549
1143,0.3307442540608804,0.18774385402301547,0.470349459995324,0.2853866156623396
1144,0.3307637686732397,0.18780040377258606,0.47028214195258017,0.2911550015987489
1145,0.33128652204265147,0.18776934748597318,0.4702856099721796,0.291176295686991
1146,0.3312856237979835,0.18776304317572504,0.47028459065452033,0.2911841515091457
1147,0.32834537322579277,0.18757715071894582,0.47028019222873285,0.2912581697012674
1148,0.3295086755455009,0.18778055419817122,0.4702758124035843,0.2911067884745912
1149,0.32936908506678025,0.18762597982227106,0.47027534637530144,0.2911262032552621
1150,0.32937211281255585,0.18764357097331302,0.4702680643195728,0.2916782613356194
1151,0.3293437475309725,0.18805260361244697,0.4702859245081741,0.2917402447228662
1152,0.32936978390808397,0.18787193267668473,0.4702767017737156,0.29179493988010363
1153,0.3287963159462702,0.1878607775565681,0.4702756916255394,0.2896923376279453
1154,0.3285718534245964,0.18786701995101132,0.4692731595821827,0.28968577913924837
1155,0.32852030772463275,0.1879077026958929,0.46927316883436987,0.2896965752559112
1156,0.32852434264275965,0.1879076053893424,0.4692717700568245,0.28972126007783044
1157,0.32835864055235486,0.18785833736946628,0.46923914881426176,0.2896652613144074
1158,0.3283500889208777,0.18783425425034156,0.469242781355207,0.28916806436053627
1159,0.3282989505065554,0.18776956437095943,0.46923678458131296,0.2890742237621641
1160,0.327995139143501,0.1877309676722514,0.4692514051579256,0.28898908489876457
1161,0.3277377342674727,0.18770817452588057,0.4692476944901693,0.2889831853218835
1162,0.32819043747942345,0.1877061553704972,0.4692496382627086,0.28897774730291664
1163,0.3281731202687328,0.18758691639718467,0.4692615737141425,0.2879278724577964
1164,0.3279234421153684,0.18769082869829443,0.46599899409297707,0.28968602116930675
1165,0.3277416761845816,0.18770250860766316,0.46600577226769657,0.28967454462241177
1166,0.32771443285086044,0.1877538261948842,0.4659932606913114,0.28961457745489383
1167,0.3275073516849358,0.18773606719760147,0.46599332969637697,0.28959565774292834
1168,0.3274944537639125,0.18769399064759423,0.46598946029749333,0.2889182197434082
1169,0.32714187767171204,0.18732596614597913,0.4660036894278024,0.28904055593555333
1170,0.32666949622646013,0.1874261504784614,0.46599949533896295,0.28884128501419404
1171,0.3266005619917811,0.18771215461114507,0.46596521826513576,0.28904925906993945
1172,0.32658588072645145,0.18759447307174845,0.4659803553094794,0.28886104020264436
1173,0.3272784749294446,0.18765062149398398,0.46597781747226963,0.2886829832651992
1174,0.327281113495824,0.18767470190465765,0.4659735161415205,0.2877334498669006
1175,0.3272661483970313,0.18634340109105357,0.46596061812499173,0.28775511544738397
1176,0.3275495438222675,0.18619437763558422,0.4659254322179998,0.287749473501763
1177,0.3275605023334685,0.18652841401878933,0.46586128424751905,0.2879069292273869
1178,0.32735759581976065,0.18637218003462294,0.465888269034759,0.28789154327351346
1179,0.3273359443169877,0.1863314953048822,0.46590144569936764,0.2878614064359558
1180,0.32729976607655614,0.18628629022907844,0.46587885131777984,0.28755589456276215
1181,0.32729451488487676,0.1862115814256009,0.46588739632835824,0.28757727300825275
1182,0.3261111331484732,0.1862163337418411,0.4658906837873733,0.2874479216753919
1183,0.32587235046877233,0.18626252398033924,0.465890481221727,0.2876002431863765
1184,0.3258832309868224,0.18631606072139012,0.46583008729742925,0.28780312194959823
1185,0.3253170857962885,0.1862144728377773,0.46583209918293056,0.2876027140316084
1186,0.32528216656927234,0.1862299534119357,0.4658335816768681,0.287643803261477
1187,0.3253087564981108,0.18615179521550979,0.46583443898327814,0.28813409168460036
1188,0.325377922857197,0.18613785554593484,0.4658368966146176,0.28806466534519387
1189,0.32535440870524657,0.18595000277932044,0.46583513512575275,0.2880434170057844
1190,0.3253184312254302,0.1856415124544865,0.46545553789353544,0.2880525604928671
1191,0.32487975455637275,0.1855991748830395,0.4654539442989193,0.2880813183219405
1192,0.324895618943282,0.1858867807686614,0.4654305975046661,0.28810397736083637
1193,0.3248976092064932,0.185318295232988,0.4654266423007735,0.28811433407483394
1194,0.3248746578820247,0.18541585079892908,0.46543138576150567,0.2882237551942381
1195,0.3251338881128912,0.18533002091796835,0.464912559450823,0.28865287360742353
1196,0.32512130388366156,0.18505219255684976,0.4649469699600705,0.28864041553253383
1197,0.3251277146856683,0.18515813958550614,0.464948291882575,0.2886221635957338
1198,0.3248567459493034,0.1850681765997898,0.46494083464900626,0.28863947897672027
1199,0.3248677938110286,0.18436066717459348,0.46487343241501733,0.288629394324641
1200,0.3231544215924169,0.18457250037659437,0.46486479518139345,0.2885831891237812
1201,0.32312377553793087,0.18421130569268898,0.46489484260650615,0.2885380796616712
1202,0.3226635507220795,0.18422056931698655,0.46489952228463566,0.28864148924574434
1203,0.3224767868781904,0.1842180390630959,0.46489460531661775,0.2886183954197928
1204,0.3224500616732697,0.18422529525640366,0.46488889079588275,0.28863037795131746
1205,0.3232140401408667,0.18422400250790555,0.4648879054102092,0.2885832925004585
1206,0.32321835036034724,0.18424752390261415,0.4648855923107395,0.2885910372585679
1207,0.32320461202208856,0.18423903032427208,0.4648890598270262,0.28859103471174885
1208,0.32321800337786877,0.18427289768578065,0.46489024097028653,0.28859784991978066
1209,0.3234939461782932,0.18412533037877746,0.46488813741106066,0.28859621962236076
1210,0.32349855600862004,0.18408250458316103,0.4650473524274563,0.28733361510074634
1211,0.3235831115878258,0.18407090206742627,0.46504160341128487,0.28711522097829134
1212,0.32307917582383433,0.18404750705989578,0.46504467742680067,0.28711468817734265
1213,0.323064339425839,0.18405941136304255,0.46504657880921957,0.28705993043135386
1214,0.3231230972193796,0.1840778246824092,0.46504604469986255,0.28700607901555664
1215,0.32350611561809567,0.18416356877142512,0.46504058846885943,0.2869324549851772
1216,0.3228089077890255,0.18416036696048985,0.4650421048532949,0.2869326741696797
1217,0.3232164342960916,0.18427708773706583,0.4649832603632521,0.2870764459480052
1218,0.323197122552321,0.18425443161359673,0.46489753855013094,0.2871693863832304
1219,0.3231108958491872,0.18429378183299136,0.46487240987663564,0.28725194850663555
1220,0.3231263381080164,0.18421302320830835,0.46486909135071475,0.2871863191739844
1221,0.3231265001073385,0.18423315983943808,0.4648737498400042,0.2870794142778959
1222,0.32558457571363764,0.1842187884546719,0.46487717866868977,0.2860818850851639
1223,0.3255792318049391,0.1842270361507227,0.46487519151279744,0.2860921675261729
1224,0.3242607066105235,0.18424602646491986,0.4648575822127947,0.286080614395835
1225,0.32389241187789597,0.18424080046794047,0.4648540180103068,0.2861929035167799
1226,0.3239041546027782,0.18570014394659556,0.4648610247836017,0.2862939741976699
1227,0.32370317235177115,0.18568404793396337,0.4648297213533573,0.28590253251165965
1228,0.3236998658453408,0.18565859780975558,0.46482574125044707,0.2858903480642456
1229,0.32338062387422,0.18562947843565208,0.46488749303861177,0.2859982630823882
1230,0.3211610020427854,0.1856253625511659,0.46487963253349396,0.2859911349278734
1231,0.32114712671596385,0.18555424000399626,0.4648721282941156,0.28599710156055763
1232,0.32113568489991506,0.18549377743901416,0.46487702188006663,0.2859811248995044
1233,0.32114033145156684,0.18548428035316344,0.46487534137993897,0.2853267154113325
1234,0.3225957135813652,0.18541360229801263,0.46487714891598564,0.2852326176910217
1235,0.32141402302403693,0.1857072490759701,0.46487717596794437,0.28519016082995224
1236,0.32141095106221024,0.18551337929015702,0.46487017530142793,0.2851447393858243
1237,0.32141728749274284,0.18551358611674454,0.4648687906272599,0.2851310127929524
1238,0.32132460716871963,0.18550825435699153,0.46500276366445137,0.2851620904683438
1239,0.32139913930227937,0.18548228369608374,0.4650015358223712,0.28521901383189935
1240,0.321354538488375,0.1855088569221656,0.4649949016933033,0.2851992614524936
1241,0.3209702411612243,0.1855086093484871,0.4649961692964297,0.2851701145183231
1242,0.3211180178640666,0.18545529629119878,0.46501037859799466,0.2851409689981103
1243,0.3211249275960313,0.18533447591706875,0.4650146569243411,0.28502462987283994
1244,0.3208453416404776,0.18508162441978912,0.46502090377175903,0.2850583560374435
1245,0.32084841841293243,0.18507311395752932,0.4650253907967161,0.28504408327529884
1246,0.3207929911147739,0.1849289669307572,0.4650561646741992,0.2851205585088896
1247,0.32084321600470844,0.1848489206783612,0.4650681330055044,0.2851773014462961
1248,0.3208462584827605,0.18483785239529027,0.4650715212914995,0.2851850198644469
1249,0.3180615716526506,0.18484381883786732,0.46506656624212983,0.28518309471045267
1250,0.3180733237651201,0.1849272513078804,0.46502553393366963,0.2851997923273093
1251,0.3169631928735735,0.18477132013732775,0.46467486643231337,0.28545218313764364
1252,0.31701585082996575,0.18344266083823452,0.4646778050980481,0.28541275435443125
1253,0.31701901639015123,0.1834592226770034,0.4646910728221454,0.28488496201870644
1254,0.3164246410801489,0.18343527885684857,0.46468827948443414,0.2849586608737068
1255,0.3160209032837687,0.1833901371408532,0.4646900184671784,0.28493907186634476
1256,0.3096993474305842,0.18316349199322407,0.46475986714407913,0.2838103517404998
1257,0.30969757698843814,0.18300197676341573,0.4647400683807173,0.2838447925553375
1258,0.30984586132424075,0.18295904438108265,0.4647844963649068,0.2838806660872989
1259,0.3097085451293531,0.18294297869757756,0.46478416976990955,0.28386938942150386
1260,0.31043069283923386,0.18294067463782032,0.46479381122764074,0.28402200274536393
1261,0.31020661627032287,0.182940976302503,0.46479440723005566,0.28400691142317636
1262,0.31067403840285746,0.1829969473993158,0.46428186853743425,0.28508237722531715
1263,0.3100955338471783,0.18304326137113675,0.4643041489581359,0.2850941191774572
1264,0.31009721529262235,0.18286765374291358,0.46430550015545446,0.28489225012425085
1265,0.3100943449861428,0.18270600553479174,0.46430728735164617,0.2850400503425938
1266,0.3100839941256026,0.18272425960670302,0.46430451201920075,0.28503876664060257
1267,0.3087425732931342,0.18274095360501522,0.464303017751485,0.2850275629105831
1268,0.3086567082100148,0.18279982144224505,0.4625398248518951,0.285171065243665
1269,0.30865481065414613,0.18278498818283623,0.4625347951521631,0.28511937035799667
1270,0.30866789331278854,0.18311390572771663,0.4624730280459765,0.2852477861574322
1271,0.30887387192800303,0.18318234383891632,0.4624694433668141,0.28525220754170916
1272,0.30895105600775563,0.18309738957346264,0.4624212340741451,0.2851140077091455
1273,0.3089536396804412,0.18309741291142467,0.4624178802616698,0.28515203840681486
1274,0.30896446153506807,0.18307639738386644,0.4624116392037874,0.2851528516292235
1275,0.30895970639823056,0.18309407695252344,0.46241649984130423,0.28516320849850957
1276,0.3080602235218049,0.18312350887017187,0.46243528658998195,0.2851992667206952
1277,0.30807740071749246,0.1831131873318577,0.46245657612061314,0.28520292842157996
1278,0.30804169032634454,0.18325417184691845,0.4624554750974311,0.2851077132282821
1279,0.3081756461342866,0.1833914431057879,0.46245573235244863,0.2860160138644584
1280,0.3081371521043149,0.18328114076393034,0.46245374716890886,0.2860278485678
1281,0.30760378193147636,0.1830637743839104,0.46244809025775685,0.28625994031415847
1282,0.30762373328705095,0.1836088177857974,0.4624394587629599,0.2862664380406394
1283,0.307536390171601,0.18369290911970446,0.4620874774906283,0.2863373860537256
1284,0.30754638281392516,0.18353225523788486,0.4620957094538782,0.2867180830876003
1285,0.3071032865428923,0.18348765294631697,0.46210735842920314,0.2866983947645692
1286,0.3071098188400206,0.1834770623580318,0.46210609977394057,0.2866932816550007
1287,0.30684545927614093,0.1835073515848177,0.46210893949654813,0.28669598076711866
1288,0.3068474989045672,0.18352795779061892,0.46210577163724303,0.28662565042267585
1289,0.3065377419077289,0.18347515231528078,0.46211531713931936,0.2865782020939596
1290,0.3068402616365743,0.18373897103565576,0.4621160274216571,0.28656782152966404
1291,0.3058578202628362,0.18379525342154474,0.46211032756030673,0.2865999559189059
1292,0.30567694652664257,0.18386267832625125,0.4621213437072611,0.2866276619184302
1293,0.3056646291400998,0.18445343352178464,0.46209716441863263,0.28658589496011366
1294,0.30566344487527314,0.18445435266520632,0.4620870123603047,0.2864896500519666
1295,0.3060194101919119,0.18425006583800269,0.4620864300245827,0.28648141756129253
1296,0.3060496221226999,0.1843837579648504,0.46208250761162584,0.2863950142673862
1297,0.30604262990795805,0.1843883569175884,0.4620813649283411,0.28637874221362775
1298,0.3060450366078117,0.18439851942619728,0.46207590731225273,0.28644423418317905
1299,0.30604605790872574,0.18439056850073166,0.46207220237000507,0.28644615368835097
1300,0.306051635618313,0.184148408763357,0.4620701102824187,0.2860421340989054
1301,0.30604539433449485,0.18411266933066908,0.46208678610391074,0.28605743009278517
1302,0.30603355653357517,0.18387322292963795,0.46208597715723493,0.2860791894744696
1303,0.30592699276995516,0.18392014073547241,0.46208112250662553,0.2861534286677335
1304,0.3059395882315776,0.18387271625385154,0.4620323319715081,0.2861580678677958
1305,0.3064207897314658,0.18396772282518298,0.4620277496438231,0.2860197931251911
1306,0.30647989375300194,0.18398002574611758,0.462028212209107,0.28595023902583
1307,0.3063589703885959,0.18394308559732445,0.4620858143588385,0.2859528104919222
1308,0.3071163003717109,0.18393527306502896,0.46208915221741104,0.28601025537442476
1309,0.3071093681265696,0.1839908769202859,0.46208895856346927,0.28599182908632376
1310,0.30713230892990084,0.18397019113508675,0.4620881001513106,0.2861382198852291
1311,0.30711947647894966,0.18459962921085685,0.46209603081630923,0.2861051800641237
1312,0.3072316386240524,0.18390871654555044,0.46207524780179565,0.286092654816932
1313,0.30723394289962785,0.18293815997735505,0.4620718708967922,0.28614684578239624
1314,0.3072430899464168,0.18341265486960506,0.4606006942005509,0.28533441766255196
1315,0.30724238254198644,0.183942296477911,0.4605963208171021,0.2844141181861893
1316,0.30723024879958394,0.18399313488522787,0.46059590450918203,0.28446565939057833
1317,0.30640837925770403,0.1839260759890063,0.4605946087450913,0.2844760477626714
1318,0.3068740362890779,0.18393567792039567,0.4605950075505458,0.28447858616691785
1319,0.30666744243703514,0.18392958960516775,0.4606047391870244,0.2844788966976991
1320,0.3062811426661168,0.1838968356259172,0.46060049288707805,0.2844970717971328
1321,0.3062801268685267,0.18387013072079586,0.4606251964216116,0.284048160330466
1322,0.30628132347483417,0.18385872384566054,0.4606246912322639,0.28405134333824905
1323,0.31225018057608434,0.1838509023413756,0.46061594751494717,0.2840341347533686
1324,0.312226060307663,0.18382298027132,0.4606094995513825,0.2841252817040172
1325,0.3123911109246015,0.183718273864516,0.4606664441929267,0.2841355530192694
1326,0.312331921691782,0.18368598881714227,0.4606758622073325,0.2840130985944281
1327,0.3052820093370887,0.18362897449510093,0.46065220414039293,0.28397866760933776
1328,0.3052807037164403,0.18361476451722836,0.4606412354014937,0.28378233220009963
1329,0.3053075973241251,0.18358233549932573,0.46065603627244445,0.2837515855638499
1330,0.3052975588480278,0.18348966533801306,0.46064311483889187,0.28376072685489906
1331,0.3054591062641816,0.1835677367799215,0.46065516606829604,0.2836871950217792
1332,0.30549764384035616,0.18377024454224278,0.46066040630862515,0.28365502514395724
1333,0.3054945324730768,0.18376858148320174,0.46066314369158884,0.2836245757399091
1334,0.3057902934925085,0.18363300091519835,0.4606372128163695,0.28350911888504926
1335,0.30565384845928456,0.18368955152730043,0.4606304930306444,0.28347418301395266
1336,0.30492017021168116,0.183683617019834,0.4606326366221989,0.28347932360994654
1337,0.3049193827303297,0.18339450112742167,0.4606381244857268,0.28346160022378
1338,0.30457329732883687,0.18347106166210903,0.46063755614524016,0.2834976110560362
1339,0.30457685389279593,0.18338435852358942,0.46063837981395633,0.28354750461492434
1340,0.3039798379751755,0.18326266277424547,0.46064492830074694,0.2835785989605303
1341,0.3040947146430393,0.18343342384583433,0.46073458539528056,0.2845794557693769
1342,0.30405707579922103,0.1833958051797922,0.4594003131316269,0.28419816850017454
1343,0.30418269393053643,0.18336629352204836,0.4594003702875824,0.28418797376370497
1344,0.3039960579904529,0.18338936636669698,0.4594028907177058,0.28423119240779243
1345,0.3041187839229996,0.18410787868673636,0.45940381544211634,0.2841564816552692
1346,0.3043405082828018,0.18411966270280383,0.4593975823514641,0.2842711272885087
1347,0.3037715003756404,0.18411290747688225,0.45939481545072247,0.2838880258763665
1348,0.3037710778183298,0.1841246607123435,0.45939290194142135,0.28388632859637786
1349,0.3037755073884928,0.18415862119150492,0.45939221237818695,0.283830033654772
1350,0.3033350179289956,0.18393371575229964,0.45939288953366775,0.2838291850585658
1351,0.30306691035150557,0.1838872989196246,0.45902698135194786,0.2837841021173739
1352,0.3032790076439228,0.18376872701473806,0.4589477947081454,0.28371361603695106
1353,0.303271938667272,0.18371675876738353,0.4589484950181862,0.28369242468456957
1354,0.3032820461028217,0.1840883376088003,0.4589258615392467,0.28387945802042747
1355,0.3031837910250629,0.18391902074743277,0.4589300384065026,0.2839240175189324
1356,0.30292357136673703,0.18369540469066833,0.45880255387483315,0.2840441389704115
1357,0.30281056911406834,0.18382152866372434,0.45875418580520677,0.28290572881396203
1358,0.3028181776407967,0.18381938388270083,0.4587527748808176,0.2828994233654608
1359,0.30285003899040874,0.1838789702954054,0.45874773856220247,0.2828918431459818
1360,0.3027547913647728,0.18388567780394055,0.4587610613753217,0.28293384821380835
1361,0.30292499281834095,0.18388912942640476,0.45876337493914204,0.28291296076740224
1362,0.3029308087308855,0.1839140108852588,0.45876348221217533,0.2829074492808603
1363,0.30277952229648175,0.18391031616265446,0.45876521828211614,0.28286800531783224
1364,0.30204725310620056,0.18411896011482726,0.4572586318026298,0.2831123606202093
1365,0.30203951263589,0.18412425595829288,0.4572636196777009,0.2830145750683326
1366,0.30200756903538273,0.18417287950920266,0.45726345522795714,0.2818631737971924
1367,0.3020040445642485,0.18434981172697917,0.4572665947945538,0.2818504646056163
1368,0.30209602437874145,0.18451845754715976,0.457236954083437,0.28170524898973237
1369,0.3021244910820736,0.18450296716378436,0.45720600488183827,0.28158436006603665
1370,0.3025808252336863,0.18439738652795334,0.4572156898997199,0.2816336962860882
1371,0.3026446118533612,0.18069600278914455,0.4572202826635607,0.2815846422582321
1372,0.30264273894198424,0.18135776047476884,0.45722423406148655,0.28160023801314316
1373,0.30264810996858177,0.18133698229515968,0.4570956305430863,0.28157467042635986
1374,0.30289467658954805,0.18132828577555515,0.45709309426559874,0.2815552423599998
1375,0.3028449108164434,0.18134889887349898,0.45710971322778454,0.2815721428191951
1376,0.302842115179521,0.18149599126889945,0.45710679538975996,0.2815098995220602
1377,0.3029386016882361,0.18142002290576828,0.45704862886720843,0.2813084956787634
1378,0.3030128178535634,0.18142376529539744,0.45705064775139703,0.2813227410232401
1379,0.30302559328928647,0.18124437355625853,0.4570422613610047,0.28128417921585713
1380,0.30305287580155177,0.1811625372237149,0.45706552521931665,0.2812768067606467
1381,0.30286113720092844,0.18111544495712165,0.4570622394919681,0.2811836680025107
1382,0.30286179775105737,0.18101456754463466,0.4570569979272154,0.28122981725657836
1383,0.3028622010523512,0.18108008693248664,0.4570511375980703,0.28117016248173426
1384,0.3030471142521671,0.18122351134535433,0.45705774535835886,0.2809724453297899
1385,0.30302284058719237,0.18128150985154817,0.4570534468173653,0.2809603512535423
1386,0.3030226528088024,0.18127611963398746,0.4570587427075584,0.28104940525560834
1387,0.3036790227179459,0.18086809740322687,0.4570632397462687,0.2808739424193229
1388,0.3035126847542068,0.18086303887198094,0.4570571787657995,0.2808748148862217
1389,0.30337881104644443,0.18081602010949532,0.45705573253674103,0.2808511915923433
1390,0.3032257744117416,0.17997675641860905,0.4570612768299408,0.2808915239954186
1391,0.3032198718785505,0.17996702355372465,0.45706371913945343,0.28090927660686105
1392,0.3026805087969596,0.17986935228322468,0.4570634315490848,0.2809082869450493
1393,0.30353241270328163,0.18008655249005065,0.4570424509892871,0.28084507640906997
1394,0.30353567706243734,0.17956074059905153,0.4570436929145753,0.28078213667879426
1395,0.30352508008934864,0.1794079616962992,0.45704733576019085,0.28070799166879934
1396,0.30352579664422324,0.17957603766187652,0.4570375636002327,0.2807003316082001
1397,0.3035223943142487,0.1797012392988877,0.457028874450421,0.28054762712605663
1398,0.3035283158270916,0.17981705853508242,0.45702906974171703,0.28055918854404804
1399,0.3034778224888456,0.17936328758308676,0.4570655032642762,0.2804899985193429
1400,0.30348290390027827,0.17922103081525714,0.45706118961822345,0.280571509169969
1401,0.30305929766511086,0.17920743804163938,0.45706211660805474,0.28062771047864654
1402,0.3030575998468298,0.17919656922614188,0.457060140279859,0.2803078560369816
1403,0.3030884798496915,0.17919931777383033,0.45706286954376474,0.2807439910413134
1404,0.3030530003863508,0.18026611218080726,0.4570419352564826,0.2806844230757951
1405,0.30305255443923845,0.18030020121179177,0.4570431172492436,0.2806708302445945
1406,0.3028886699594665,0.18063697598169243,0.45705115161200177,0.2806039934774187
1407,0.3028997099848558,0.18068239532706903,0.4570538387249262,0.28058616846592976
1408,0.30286117259281486,0.18073984698426593,0.4570636170309575,0.2805736456010631
1409,0.3028616806228459,0.18073993041326947,0.4570613880149758,0.2805449053103058
1410,0.30316461349461443,0.1807476499267937,0.4567994871436385,0.2805479542850519
1411,0.302884248182557,0.18073326358921307,0.4567926150101118,0.2805065817296042
1412,0.3027139849630441,0.18073129055854475,0.4567475243468159,0.2803463902837307
1413,0.30274856466450073,0.18080480802484145,0.4567497455511361,0.28031777654265977
1414,0.30291119944062245,0.18036366318693908,0.45670716275490364,0.27944584470821554
1415,0.3028834344984738,0.18070953462058856,0.45670108658131925,0.27956649502116243
1416,0.30242906126074415,0.1807622374433549,0.4566988873241205,0.27958159892216855
1417,0.3024302119083314,0.18076543325718714,0.4566932352618478,0.2795724777659624
1418,0.3024319832240633,0.18076228866734176,0.45669399733926247,0.2795748369840899
1419,0.30213768680045183,0.18100813788107628,0.4566955999861945,0.2795676336124819
1420,0.3022629582419392,0.18103827966783076,0.45669450851823734,0.28016315722581786
1421,0.3022644813542394,0.18094711567012753,0.4566956217940759,0.28018336331650534
1422,0.30227896169336504,0.18100966269988356,0.45669864327715964,0.2802450514959699
1423,0.3022804549216583,0.18100623877198857,0.45669607123759104,0.2802385581873927
1424,0.30229154129598845,0.1811851780547722,0.45670728315289255,0.28033410298962236
1425,0.30227581777010704,0.18111625181491384,0.4567111571019232,0.2803531696588352
1426,0.30205244308483825,0.18116204698000407,0.4567110555014616,0.28036594648685714
1427,0.30205155775395054,0.1811591826949636,0.45672407773683543,0.2800716049979942
1428,0.302252786006311,0.18136703726197698,0.4567393139880099,0.27992334436895283
1429,0.3022461826761047,0.18170620253354977,0.4567384922625292,0.2797925703220145
1430,0.3021185733392514,0.18165452480288086,0.45673827538497197,0.2797716351893078
1431,0.30221186162056934,0.18150387870114462,0.456740129150311,0.27987900563662377
1432,0.30212568684966373,0.1817950072799062,0.456732295420046,0.27974046619448695
1433,0.30212687101518226,0.18178489346778326,0.4567316588086678,0.27973427280382
1434,0.30207530692505397,0.18176412875106499,0.4566830689357005,0.2796987346789225
1435,0.3015839895293945,0.18162438624137917,0.45667943814313094,0.2797083377002295
1436,0.301395177390142,0.18158201207881347,0.45669268970512233,0.27968873517432585
