Time(Iteration),EpsilonGreedyMultiArmedBandit,UCB,TS,PHE
2057,1071.4339746877235,180.53794897697026,181.34261036743447,181.10531341049443
2058,1071.4363378530873,180.54031214233402,181.34261036743447,181.12892682350784
2059,1071.436954920104,180.54031214233402,181.34322743445128,181.19691221510536
2060,1072.4067949168295,180.54031214233402,181.34384450146808,181.22052562811876
2061,1072.4091580821932,180.54267530769778,181.3444615684849,181.24413904113217
2062,1072.4091580821932,180.62930538249446,181.3444615684849,181.33076911592886
2063,1072.4342837476784,180.63166854785823,181.35216105311474,181.41293595461963
2064,1072.777025493172,180.634031713222,181.3598605377446,181.47503383715363
2065,1072.7793886585357,180.64537133860082,181.36883699775967,181.52393590512398
2066,1072.8045143240208,180.87416331935935,181.40347440577418,181.56031941148544
2067,1072.8068774893845,180.9383416058513,181.40347440577418,181.64985720933774
2068,1072.8092406547482,180.9703246012467,181.40409147279098,181.70309045238278
2069,1073.2059486966432,180.97114867266458,181.40491554420888,181.7037075193996
2070,1073.2059486966432,180.98012513267966,181.41389200422395,181.71268397941466
2071,1073.9483447414623,180.98012513267966,181.41389200422395,181.73629739242807
2072,1073.950707906826,180.98012513267966,181.42845512392273,181.7762200234872
2073,1074.5016562932567,180.98012513267966,181.4646984875197,181.79983343650062
2074,1074.8253742949883,180.98187123102662,181.47239797214957,181.82282978249722
2075,1075.472897834026,180.98423439639038,181.6308366775622,181.84644319551063
2076,1076.6061076634749,180.98659756175414,181.631453744579,181.89125656593103
2077,1076.6067247304916,180.99557402176922,181.6396061331762,181.9008500929629
2078,1076.8352738191968,180.99557402176922,181.640223200193,181.92446350597632
2079,1076.8376369845605,180.99876125855087,181.64341043697465,181.97089369001193
2080,1078.8998860166396,181.00112442391463,181.64341043697465,181.9962532013723
2081,1079.3423357532486,181.00174149093144,181.64402750399145,181.99861636673606
2082,1079.4923951855728,181.00235855794824,181.64402750399145,182.02397587809642
2083,1080.9507569744471,181.09519759162424,181.65300396400653,182.0329523381115
2084,1080.9531201398108,181.09519759162424,181.65362103102333,182.05831184947186
2085,1080.9531201398108,181.09519759162424,181.65362103102333,182.05831184947186
2086,1081.389556180263,181.09519759162424,181.68154784297366,182.0973249159491
2087,1081.3927529024957,181.097560756988,181.68154784297366,182.10052163818176
2088,1081.7029911983582,181.09992392235176,181.68154784297366,182.12413505119517
2089,1082.038026856818,181.1106464807138,181.71845111493906,182.1340335381393
2090,1082.2757912690272,181.11962294072887,181.72660350353624,182.14300999815438
2091,1082.611789894991,181.11962294072887,181.72660350353624,182.14300999815438
2092,1082.8256336487093,181.12198610609263,181.72660350353624,182.2125344836978
2093,1082.8256336487093,181.12198610609263,181.72742757495413,182.2125344836978
2094,1082.8361492026702,181.13250166005358,181.73619703056812,182.22387410907663
2095,1082.836766269687,181.13250166005358,181.76474090953525,182.22449117609344
2096,1083.1826696109486,181.13250166005358,181.76535797655205,182.26234353318046
2097,1084.3248090430327,181.13486482541734,181.80730467448393,182.32326012422158
2098,1084.3280057652653,181.1372279907811,181.80730467448393,182.3696997937082
2099,1084.3297518636123,181.13897408912806,181.80730467448393,182.3936181666339
2100,1084.332115028976,181.149489643089,181.816281134499,182.4626871462722
2101,1084.8606248711992,181.1501067101058,181.82398061912886,182.53105575901125
2102,1084.8765524166395,181.15246987546956,181.82398061912886,182.56303875440665
2103,1085.3971877442502,181.15483304083332,181.82459768614567,182.61039096537132
2104,1085.6264686369236,181.15719620619709,181.82459768614567,182.63492640531382
2105,1086.0446400221208,181.15955937156085,181.82459768614567,182.68053251793154
2106,1086.068236079111,181.16771176015803,181.8412831162416,182.71144740665005
2107,1086.936597428248,181.16771176015803,181.84898260087147,182.79299717832401
2108,1087.3380821429992,181.1700749255218,181.85134576623523,182.83292278627928
2109,1087.859992504915,181.1700749255218,181.85134576623523,182.83292278627928
2110,1087.8623556702787,181.1700749255218,181.85216983765312,182.8335398532961
2111,1088.4157858816407,181.1700749255218,181.85216983765312,182.8341569203129
2112,1088.6498877263127,181.17182102386874,181.85300339452203,182.85973292152536
2113,1088.8344860512077,181.17182102386874,181.86115578311922,182.8710725469042
2114,1089.8003769613983,181.17243809088555,181.86115578311922,182.89386188849974
2115,1089.8003769613983,181.17243809088555,181.86115578311922,182.93885093410066
2116,1089.802740126762,181.17305515790235,181.86177285013602,182.94121409946442
2117,1090.739465576313,181.17305515790235,181.86177285013602,182.96595654380798
2118,1091.4088427491065,181.17305515790235,181.86177285013602,183.11654896729698
2119,1091.789813145397,181.17305515790235,181.8763359698348,183.14129141164054
2120,1092.4689875314093,181.17367222491916,182.08357476697338,183.1886436226052
2121,1092.469604598426,181.17428929193596,182.0841918339902,183.18926068962202
2122,1093.1343265134678,181.17490635895277,182.33235967996734,183.2596092465833
2123,1093.1349435804846,181.17552342596957,182.3400591645972,183.28239858817884
2124,1093.9219933455076,181.17614049298638,182.34775864922705,183.2847617535426
2125,1094.2763912321143,181.17675756000318,182.34837571624385,183.3092971934851
2126,1094.6217569710357,181.24739269096813,182.3501218145908,183.35603233743296
2127,1094.6241201363994,181.24739269096813,182.3841421555885,183.3665478913939
2128,1095.4007351112523,181.24800975798493,182.3847592226053,183.39190740275427
2129,1095.403098276616,181.24862682500174,182.3847592226053,183.45968578995073
2130,1096.116712545741,181.24924389201854,182.40752172272664,183.4620489553145
2131,1096.141838211226,181.24924389201854,182.43090128986478,183.47256450927543
2132,1096.5441378728358,181.24924389201854,182.43090128986478,183.4979240206358
2133,1096.5465010381995,181.24924389201854,182.43151835688158,183.56827257759707
2134,1096.5471181052162,181.44651590857939,182.55484051502543,183.56888964461388
2135,1096.54948127058,181.44651590857939,182.58276732697576,183.629806235655
2136,1096.6603094089628,181.44651590857939,182.58338439399256,183.69015801984204
2137,1097.1874020564483,181.44651590857939,182.58338439399256,183.691904118189
2138,1097.2119106549167,181.44651590857939,182.5910838786224,183.7158224911147
2139,1097.2142738202804,181.44651590857939,182.5910838786224,183.71818565647845
2140,1097.2393994857655,181.44651590857939,182.59878336325227,183.74354516783882
2141,1097.2417626511292,181.44651590857939,182.59940043026907,183.8064671217907
2142,1097.761564421871,181.44651590857939,182.60001749728588,183.85381933275536
2143,1098.862219189524,181.44651590857939,182.60899395730095,183.8645418911174
2144,1098.863965287871,181.6221382304469,182.72810123132902,183.8884602640431
2145,1099.0778090415893,181.6227552974637,182.72871829834583,183.91808009407472
2146,1099.3965798318338,181.6233723644805,182.72933536536263,183.9434396054351
2147,1099.839463239111,181.6233723644805,182.74949433905567,183.94426367685298
2148,1100.5316315151063,181.6321418200945,182.75764672765285,183.95477923081393
2149,1100.53399468047,181.6327588871113,182.75826379466966,184.0251277877752
2150,1100.7338185482067,181.6327588871113,182.76641618326684,184.03564334173615
2151,1100.7361817135704,181.6333759541281,182.76641618326684,184.0610028530965
2152,1102.4739289373886,181.6333759541281,182.76641618326684,184.08376535321784
2153,1102.484825144251,181.66191983309523,182.80349310373273,184.10737876623125
2154,1103.24970154436,181.66253690011203,182.80411017074954,184.17598122484557
2155,1103.24970154436,181.66253690011203,182.81226255934672,184.18413361344275
2156,1103.988769392805,181.66253690011203,182.81226255934672,184.20712995943936
2157,1104.2083656136138,181.66253690011203,182.81996204397657,184.23248947079972
2158,1104.4679915349495,181.70005723909424,182.85665831154088,184.29919528507426
2159,1104.4703547003132,181.70067430611104,182.85665831154088,184.36011187611538
2160,1104.480633840159,181.70067430611104,182.85665831154088,184.3609454329843
2161,1104.8978926838781,181.70129137312784,182.8574918684098,184.37684200534468
2162,1105.355759620977,181.70190844014465,182.8574918684098,184.39963134694023
2163,1105.3563766879938,181.73045231911178,182.88603574737692,184.40024841395703
2164,1105.5197227186752,181.73106938612858,182.88603574737692,184.46977289950044
2165,1105.5297853686689,181.7316864531454,182.89373523200678,184.49489856498553
2166,1105.5383184101677,181.8186336161775,182.9436566945706,184.49489856498553
2167,1105.5415151324003,181.8192506831943,182.9436566945706,184.5202580763459
2168,1105.5432612307472,181.84717749514462,182.9436566945706,184.52200417469285
2169,1105.6618820763306,181.84717749514462,182.9442737615874,184.52262124170966
2170,1105.6642452416943,181.84717749514462,182.9442737615874,184.52498440707342
2171,1106.2638078969799,181.84717749514462,182.9442737615874,184.52560147409022
2172,1106.6130303325178,181.84717749514462,182.95325022160247,184.53694109946906
2173,1107.3040787678704,181.84717749514462,182.95325022160247,184.5591133740478
2174,1107.3058248662173,181.87510430709494,182.9811770335528,184.62884486399227
2175,1107.892072772444,181.87510430709494,182.9811770335528,184.62884486399227
2176,1108.5168338113604,181.87510430709494,182.9811770335528,184.67619707495695
2177,1108.9490499365677,181.90303111904527,183.00910384550312,184.7433583951366
2178,1109.0117703492124,181.90303111904527,183.01742039714978,184.7663547411332
2179,1109.593275236369,181.90364818606207,183.01742039714978,184.76697180815
2180,1110.7169551618413,181.90364818606207,183.01742039714978,184.81432401911468
2181,1110.719318327205,181.90364818606207,183.01803746416658,184.81668718447844
2182,1110.7571189574194,181.90364818606207,183.02680691978057,184.82720273843938
2183,1112.5188344299227,181.90364818606207,183.02680691978057,184.9104986084603
2184,1112.5211975952864,181.90364818606207,183.02742398679737,184.9104986084603
2185,1112.6398184408697,181.90364818606207,183.02804105381418,184.93585811982067
2186,1112.664327039338,181.90364818606207,183.02804105381418,184.98259326376854
2187,1113.1405119594538,181.90364818606207,183.0288746106831,185.04372634466176
2188,1113.1656376249389,181.90364818606207,183.03719116232975,185.06908585602213
2189,1113.485616870311,181.90364818606207,183.03719116232975,185.06908585602213
2190,1113.4879800356748,182.23272610465207,183.03719116232975,185.15807909618258
2191,1113.4903432010385,182.23272610465207,183.03719116232975,185.15869616319938
2192,1113.4920892993855,182.23272610465207,183.03719116232975,185.19800470413784
2193,1114.1162332712852,182.23272610465207,183.04534355092693,185.2383470925315
2194,1114.4391635680788,182.23272610465207,183.04596061794373,185.23896415954832
2195,1114.4415267334425,182.23272610465207,183.04657768496054,185.27426611411158
2196,1114.4438898988062,182.23272610465207,183.04719475197734,185.27662927947534
2197,1114.44625306417,182.23272610465207,183.04781181899415,185.2789924448391
2198,1115.9722142399996,182.2606529166024,183.07573863094447,185.2789924448391
2199,1116.367566034968,182.2606529166024,183.07810179630823,185.28135561020287
2200,1116.3699292003316,182.2606529166024,183.15097317236072,185.29653579691845
2201,1116.899861184988,182.28857972855272,183.17889998431104,185.32107123686094
2202,1117.2110676720995,182.28857972855272,183.17951705132785,185.32168830387775
2203,1117.946460445437,182.28919679556952,183.18828650694184,185.33045775949174
2204,1117.9488236108007,182.28981386258633,183.18890357395864,185.370383367447
2205,1118.464478751318,182.28981386258633,183.18952064097545,185.37183399133272
2206,1118.490437973672,182.40228073378836,183.1980536824742,185.37245105834953
2207,1118.8228401840424,182.40228073378836,183.19979978082117,185.46082723149317
2208,1118.8245862823894,182.40228073378836,183.19979978082117,185.50756237544104
2209,1118.8490948808578,182.43190056382,183.41274141735016,185.57186709301914
2210,1119.65796297017,182.43190056382,183.41510458271392,185.5750638152518
2211,1120.7410471234014,182.43190056382,183.41593813958283,185.57742698061557
2212,1120.743410288765,182.43190056382,183.41593813958283,185.61272893517884
2213,1121.903515863088,182.43190056382,183.41655520659964,185.6150921005426
2214,1121.9058790284516,182.43190056382,183.41655520659964,185.61745526590636
2215,1121.9082421938153,182.43190056382,183.42553166661472,185.6287948912852
2216,1122.1957350257585,182.43190056382,183.42614873363152,185.63115805664896
2217,1122.220243624227,182.43190056382,183.42614873363152,185.69145758067327
2218,1122.6294123769667,182.43190056382,183.42614873363152,185.69382074603703
2219,1122.6317755423304,182.43190056382,183.42676580064833,185.7411729570017
2220,1122.9509686721563,182.46152039385163,183.4792653020254,185.77140985405015
2221,1123.372331402739,182.46152039385163,183.48885882905728,185.78100338108203
2222,1123.398290625093,182.50242825999098,183.61639676999332,185.78100338108203
2223,1123.763957707652,182.50242825999098,183.61639676999332,185.7833665464458
2224,1123.7671544298846,182.54333612613033,183.61723032686223,185.78656326867846
2225,1123.7703511521172,182.58424399226968,183.61723032686223,185.78975999091114
2226,1123.7718017760028,182.68981493479384,183.63141177395548,185.79037705792794
2227,1124.418710140399,182.68981493479384,183.63202884097228,185.79099412494475
2228,1124.6319368271006,182.8067422172023,183.63202884097228,185.7927402232917
2229,1124.6351335493332,182.8075757740712,183.63202884097228,185.84009243425638
2230,1124.6525597301884,182.92515465062996,183.6326459079891,185.85751861511162
2231,1124.8032635002066,182.92515465062996,183.6326459079891,185.85813568212842
2232,1124.827772098675,182.92515465062996,183.64034539261894,185.85813568212842
2233,1125.159445981314,182.9660625167693,183.64994840510184,185.8677292091603
2234,1125.5127495699908,182.9660625167693,183.65056547211864,185.89049170928163
2235,1126.3602581037298,182.9660625167693,183.65056547211864,185.8928548746454
2236,1126.3626212690936,183.1029490549896,183.6920566641454,185.89521804000915
2237,1126.3649844344573,183.1029490549896,183.6920566641454,185.89583510702596
2238,1126.367347599821,183.34822386529606,183.6920566641454,185.92781810242136
2239,1126.3697107651847,183.34822386529606,183.6920566641454,185.93018126778512
2240,1127.0547229118033,183.34822386529606,183.70257221810635,185.9383336563823
2241,1127.057919634036,183.3891317314354,183.71154867812143,185.95050683863005
2242,1127.2634887551485,183.3891317314354,183.72031813373542,185.95927629424403
2243,1127.2658519205122,183.3891317314354,183.7299116607673,185.97061591962287
2244,1127.268215085876,183.3891317314354,183.7305287277841,185.97297908498663
2245,1127.2705782512396,183.3891317314354,183.7305287277841,186.01858519760435
2246,1127.2723243495866,183.3891317314354,183.7645490687818,186.0734727301494
2247,1127.2729414166033,183.3891317314354,183.7645490687818,186.0740897971662
2248,1127.4830920544352,183.3891317314354,183.7651661357986,186.074706864183
2249,1127.9173567968462,183.3891317314354,183.7651661357986,186.07645296252997
2250,1128.2416779393081,183.3891317314354,183.7651661357986,186.12318810647784
2251,1128.7572492903912,183.38974879845222,183.77650576117745,186.13452773185668
2252,1129.7705099877965,183.39036586546902,183.77712282819425,186.13689089722044
2253,1129.773706710029,183.41768444175523,183.7864799411109,186.13833203565514
2254,1130.3984165384352,183.46634173575126,183.7864799411109,186.1406952010189
2255,1130.4235422039203,183.46695880276806,183.79479649275757,186.16605471237926
2256,1130.424159270937,183.46757586978487,183.79479649275757,186.16667177939607
2257,1130.5655426166418,183.46819293680167,183.79541355977437,186.16903494475983
2258,1130.5661596836585,183.46881000381848,183.79541355977437,186.16903494475983
2259,1131.7609034876716,183.46942707083528,183.8187931269125,186.2163871557245
2260,1131.7632666530353,183.47004413785208,183.81941019392931,186.2163871557245
2261,1131.766463375268,183.470877694721,183.82177335929308,186.21875032108827
2262,1131.7688265406316,183.4714947617378,183.82177335929308,186.22111348645203
2263,1132.09935231721,183.4973627141383,183.82259743071097,186.22368365621688
2264,1132.1017154825738,183.4973627141383,183.82259743071097,186.22604682158064
2265,1132.8092588982543,183.4973627141383,183.82259743071097,186.2507892659242
2266,1132.9184809832755,183.4979797811551,183.82496059607473,186.251406332941
2267,1132.9208441486392,183.4985968481719,183.82557766309154,186.2750197459544
2268,1132.9232073140029,183.4992139151887,183.82557766309154,186.27738291131817
2269,1132.9255704793666,183.4998309822055,183.82619473010834,186.27974607668193
2270,1133.1105971911409,183.5004480492223,183.85473860907547,186.27974607668193
2271,1133.1129603565046,183.6379516544594,183.8778965161838,186.2878984652791
2272,1133.1153235218683,183.6379516544594,183.88687297619887,186.29923809065795
2273,1134.5692728918457,183.63856872147622,183.88749004321568,186.35840858335212
2274,1135.0661915943442,183.63918578849302,184.39540221310085,186.3903915787475
2275,1135.0679376926912,183.70336407498496,184.40355460169803,186.4757230127421
2276,1135.5713710120406,183.70336407498496,184.40355460169803,186.52307522370677
2277,1135.5719880790573,183.70398114200177,184.40417166871484,186.55771263172127
2278,1135.574351244421,183.70542228043647,184.40561280714954,186.56007579708503
2279,1136.0132745484775,183.70603934745327,184.40622987416634,186.6074280080497
2280,1136.1934404722006,183.71480880306726,184.41520633418142,186.6161974636637
2281,1136.2185661376857,183.71542587008406,184.42290581881127,186.6398108766771
2282,1136.7224461318565,183.89791852092208,184.42352288582808,186.68541698929482
2283,1136.7241922302035,183.89791852092208,184.42352288582808,186.68716308764178
2284,1136.7265553955672,184.08856356035727,184.43249934584315,186.74112859325777
2285,1137.1339882170396,184.090014184243,184.43311641285996,186.74432531549044
2286,1137.48168892664,184.0906312512598,184.43373347987676,186.7696848268508
2287,1137.743809158917,184.0912483182766,184.43373347987676,186.7703018938676
2288,1137.768934824402,184.10001777389058,184.44250293549075,186.78164151924645
2289,1137.7923143915402,184.1006348409074,184.44312000250756,186.78164151924645
2290,1137.794677556904,184.29066281332578,184.45127239110474,186.85153457030265
2291,1138.0680742710913,184.29066281332578,184.45127239110474,186.87453091629925
2292,1138.1995568737295,184.2914963701947,184.45210594797365,186.876894081663
2293,1138.2001739407463,184.2921134372115,184.4598054326035,186.876894081663
2294,1138.609342693486,184.2927305042283,184.4598054326035,186.87925724702677
2295,1139.0934592350468,184.2933475712451,184.4604224996203,186.90379268696927
2296,1139.9085522102923,184.2939646382619,184.4604224996203,186.949398799587
2297,1139.9085522102923,184.2939646382619,184.4604224996203,186.949398799587
2298,1140.082150769477,184.29541526214763,184.46187312350602,186.9508494234727
2299,1141.2179226815476,184.29541526214763,184.46249019052283,186.9514664904895
2300,1141.2185397485644,184.29603232916443,184.46310725753963,186.9520835575063
2301,1141.6796431369025,184.29664939618124,184.46310725753963,186.99200916546158
2302,1141.6820063022662,184.29726646319804,184.46372432455644,187.03936137642626
2303,1141.68436946763,184.29788353021485,184.49705667038344,187.13438338411362
2304,1141.8408679156332,184.29850059723165,184.52498348233377,187.13674654947738
2305,1141.843231080997,184.30665298582883,184.56106268288127,187.14726210343832
2306,1142.3126307694017,184.41986614422984,184.56106268288127,187.20906026287767
2307,1142.9687396080599,184.41986614422984,184.56106268288127,187.20906026287767
2308,1142.9838026235514,184.43492915972132,184.56106268288127,187.22412327836915
2309,1142.986165788915,184.43554622673813,184.5889894948316,187.22474034538595
2310,1142.9893625111476,184.43616329375493,184.5896065618484,187.2271035107497
2311,1142.9917256765114,184.44493274936892,184.59775895044558,187.23844313612855
2312,1143.5078783476906,184.4537022049829,184.60652840605957,187.2489586900895
2313,1143.692905059465,184.4543192719997,184.60714547307637,187.2939477356904
2314,1143.6952682248286,184.4630887276137,184.61529786167355,187.30528736106925
2315,1144.523637484962,184.4630887276137,184.64322467362388,187.3070334594162
2316,1144.525383583309,184.4630887276137,184.65220113363895,187.31775601777824
2317,1145.1062565522684,184.4637057946305,184.65220113363895,187.33992829235697
2318,1145.1062565522684,184.47185818322768,184.66117759365403,187.34808068095415
2319,1145.4527879140144,184.47247525024449,184.66117759365403,187.39543289191883
2320,1145.7880068083373,184.48124470585847,184.6693299822512,187.40677251729767
2321,1146.0362436542484,184.48124470585847,184.6693299822512,187.43151496164123
2322,1146.523416856763,184.48124470585847,184.6693299822512,187.43326105998818
2323,1147.4116993072787,184.48124470585847,184.6693299822512,187.43562422535194
2324,1147.7219376031412,184.48186177287528,184.68351142934446,187.43562422535194
2325,1148.3091410269433,184.48247883989208,184.69182798099112,187.43624129236875
2326,1148.4183631119645,184.4830959069089,184.71459048111245,187.4386044577325
2327,1148.421559834197,184.4837129739257,184.71459048111245,187.44180117996518
2328,1148.4221769012138,184.4843300409425,184.71459048111245,187.4874072925829
2329,1148.4253736234464,184.49309949655648,184.72418400814433,187.4978343764837
2330,1148.5222018226405,184.49309949655648,184.7265471735081,187.50019754184746
2331,1148.7096865188205,184.49309949655648,184.7265471735081,187.50277719706332
2332,1148.712883241053,184.50186895217047,184.73531662912208,187.55828179662518
2333,1148.7152464064168,184.64884995788324,184.73531662912208,187.58790162665682
2334,1148.7176095717805,184.64946702490005,184.7359336961389,187.59026479202058
2335,1148.7182266387972,184.65008409191685,184.74363318076874,187.6136443591587
2336,1148.720589804161,184.65008409191685,184.74363318076874,187.61600752452247
2337,1149.3042649309907,184.65153471580257,184.74425024778554,187.61662459153928
2338,1149.907546250533,184.65153471580257,184.74425024778554,187.61837068988623
2339,1150.1234453088418,184.65153471580257,184.74425024778554,187.61898775690304
2340,1150.1258084742055,184.65153471580257,184.74425024778554,187.6213509222668
2341,1150.468713056643,184.65153471580257,184.74486731480235,187.62371408763056
2342,1151.0843779435013,184.66509909587901,184.7590487618956,187.62607725299432
2343,1151.4106920940133,184.6732514844762,184.76720115049278,187.63741687837316
2344,1151.7851488159856,184.6740850413451,184.76781821750959,187.64061360060583
2345,1152.615169483213,184.6822374299423,184.77679467752466,187.69519617323863
2346,1152.6157865502298,184.6822374299423,184.77741174454147,187.74080228585635
2347,1152.6181497155935,184.6822374299423,184.77741174454147,187.7431654512201
2348,1152.6205128809572,184.6822374299423,184.78511122917132,187.74552861658387
2349,1152.622876046321,184.6822374299423,184.78572829618813,187.74789178194763
2350,1152.6252392116846,184.6828544969591,184.78634536320493,187.7502549473114
2351,1153.1213698098754,184.6828544969591,184.78634536320493,187.75261811267515
2352,1153.407396719604,184.6834715639759,184.78696243022173,187.84140843540095
2353,1153.7673617602275,184.6834715639759,184.78757949723854,187.86502184841436
2354,1153.7699414154433,184.6834715639759,184.78757949723854,187.8667679467613
2355,1153.7916299976312,184.6834715639759,184.7952789818684,187.8918936122464
2356,1153.7933760959781,184.6834715639759,184.7952789818684,187.89363971059336
2357,1154.6394788089808,184.6840886309927,184.79764214723215,187.89600287595712
2358,1154.6412249073278,184.6840886309927,184.7993882455791,187.89774897430408
2359,1154.6435880726915,184.6847056980095,184.8000053125959,187.90011213966784
2360,1154.6459512380552,184.6853227650263,184.8000053125959,187.9024753050316
2361,1154.962358862936,184.6853227650263,184.8000053125959,187.9024753050316
2362,1156.0622797227431,184.6853227650263,184.8000053125959,187.94746435063252
2363,1156.0640258210901,184.6853227650263,184.82793212454624,187.94921044897947
2364,1156.523638856536,184.6853227650263,184.82793212454624,187.95157361434323
2365,1156.7726506314707,184.71555966207475,184.96713270620742,188.02019702540107
2366,1157.2069153738817,184.71555966207475,184.96713270620742,188.04493946974463
2367,1157.2092785392454,184.71617672909156,184.96774977322423,188.0473026351084
2368,1157.2639059106327,184.8750113800568,184.98193122031748,188.04966580047216
2369,1157.6367660475287,184.8756284470736,184.98193122031748,188.08164879586755
2370,1157.6382166714143,184.8762455140904,185.2543622508103,188.11542114193597
2371,1157.640579836778,184.87686258110722,185.2549793178271,188.16277335290064
2372,1158.031797469485,184.91838751426337,185.26412942634266,188.22452350081068
2373,1158.581639849167,184.91900458128018,185.3021188882866,188.262703010419
2374,1158.9964845613272,184.95969595756742,185.3027359553034,188.3083091230367
2375,1158.9988477266909,185.10953840026647,185.64918972319887,188.37072434949286
2376,1159.2190887607178,185.10953840026647,185.65155288856263,188.37308751485662
2377,1159.7573108846518,185.11015546728328,185.65155288856263,188.37370458187343
2378,1160.14413767379,185.11892492289726,185.65970527715982,188.44509626834466
2379,1160.1447547408068,185.11954198991407,185.8091617991578,188.44571333536146
2380,1160.1447547408068,185.11954198991407,185.8091617991578,188.44571333536146
2381,1161.2325957381443,185.12015905693087,185.8091617991578,188.49131944797918
2382,1161.234958903508,185.12077612394768,185.8097788661746,188.49193651499598
2383,1161.417451554346,185.12139319096448,185.81039593319142,188.5375426276137
2384,1162.0901806074323,185.12139319096448,185.81039593319142,188.5375426276137
2385,1162.5584675597052,185.1220102579813,185.81101300020822,188.5375426276137
2386,1162.8644269190959,185.13077971359527,185.82686487343526,188.57164475311387
2387,1162.8661730174429,185.13077971359527,185.8345643580651,188.57339085146083
2388,1162.8661730174429,185.13077971359527,185.8345643580651,188.57339085146083
2389,1163.417676279698,185.13139678061208,185.86249117001543,188.57339085146083
2390,1163.4200394450618,185.13201384762888,185.86310823703224,188.5757540168246
2391,1163.4226191002776,185.13201384762888,185.86310823703224,188.57750011517155
2392,1163.9043268198698,185.14078330324287,185.87187769264622,188.58647657518662
2393,1163.9075235421024,185.14140037025967,185.87249475966303,188.58647657518662
2394,1163.909886707466,185.14140037025967,185.87249475966303,188.58883974055038
2395,1165.2369761020639,185.14140037025967,185.87249475966303,188.59120290591414
2396,1165.6577895326795,185.14201743727648,185.8820882866949,188.66109595697034
2397,1165.6601526980432,185.15078689289047,185.8908577423089,188.73098900802654
2398,1166.7851123659964,185.3177739324529,185.91401564941722,188.75270577670017
2399,1166.7851123659964,185.3507127216524,185.91401564941722,188.78564456589967
2400,1167.4690605167143,185.35886511024958,185.9221680380144,188.7963671242617
2401,1167.471423682078,185.3594821772664,185.9221680380144,188.84371933522638
2402,1167.473169780425,185.3594821772664,185.9221680380144,188.84546543357334
2403,1168.077068166984,185.36763456586357,185.9303204266116,188.85680505895218
2404,1168.8859168911301,185.36763456586357,185.9303204266116,188.85916822431594
2405,1168.8882800564938,185.36763456586357,185.9303204266116,188.8615313896797
2406,1169.015921583046,185.36825163288037,185.93863697825824,188.86389455504346
2407,1169.0182847484098,185.36886869989718,185.93925404527505,188.86451162206026
2408,1169.4934101730641,185.36948576691398,185.96779792424218,188.94148366305657
2409,1169.4934101730641,185.36948576691398,185.96779792424218,188.94148366305657
2410,1170.2440427596077,185.51829346618317,185.98073365694796,188.94148366305657
2411,1170.571461781057,185.51891053319997,185.98073365694796,188.94210073007338
2412,1171.5320081562115,185.51952760021678,185.98073365694796,188.9756565862897
2413,1171.5326252232283,185.52014466723358,185.98135072396477,188.9762736533065
2414,1171.534988388592,185.56021897650402,185.98135072396477,189.0212626989074
2415,1171.8893862751986,185.56083604352082,185.98135072396477,189.02362586427117
2416,1171.8900033422153,185.56145311053763,185.98196779098157,189.02424293128797
2417,1171.892366507579,185.56145311053763,185.98433095634533,189.02660609665173
2418,1171.8947296729427,185.56207017755443,185.98433095634533,189.0289692620155
2419,1171.8947296729427,185.56207017755443,186.01835129734303,189.08293476763149
2420,1172.159863870542,185.85679645070172,186.03191567741948,189.08293476763149
2421,1172.1622270359057,185.85741351771853,186.03191567741948,189.0835518346483
2422,1172.5494243214548,185.85741351771853,186.0419783274131,189.08591500001205
2423,1172.5500413884715,185.85803058473533,186.0425953944299,189.1161518970605
2424,1173.1372448122736,185.85864765175214,186.0432124614467,189.16350410802517
2425,1174.2474329553577,185.85926471876894,186.0438295284635,189.19880606258843
2426,1175.053874780642,185.85926471876894,186.0438295284635,189.2005521609354
2427,1175.8342256229012,185.86741710736612,186.0519819170607,189.21106771489633
2428,1175.8365887882649,185.86803417438293,186.0519819170607,189.21168478191314
2429,1175.8372058552816,185.86865124139973,186.0519819170607,189.21230184892994
2430,1176.7979180745892,185.86926830841654,186.0519819170607,189.2146650142937
2431,1176.7996641729362,185.86926830841654,186.0519819170607,189.21641111264066
2432,1177.2315303102384,185.87742069701372,186.06095837707576,189.2285842948884
2433,1177.6625628906718,185.87803776403052,186.06095837707576,189.23094746025217
2434,1177.873020703549,185.87865483104733,186.06157544409257,189.23156452726897
2435,1178.2445332825273,185.87927189806413,186.06157544409257,189.23218159428578
2436,1178.465607873423,185.88804135367812,186.07056138955866,189.24115805430085
2437,1178.516011265766,185.88804135367812,186.07056138955866,189.24115805430085
2438,1178.5183744311298,185.88865842069492,186.07117845657547,189.24177512131766
2439,1178.6137520064383,185.88865842069492,186.07117845657547,189.24177512131766
2440,1179.13310235012,185.88927548771173,186.08574157627424,189.25695530803324
2441,1179.4833887195198,185.88989255472853,186.08574157627424,189.29159271604775
2442,1179.6467347502012,185.89050962174534,186.08635864329105,189.29220978306455
2443,1180.2510783383796,185.89112668876214,186.08635864329105,189.40906150930178
2444,1180.2534415037433,185.89174375577895,186.08635864329105,189.41142467466554
2445,1180.8343144727028,185.89236082279575,186.0976982686699,189.42276430004438
2446,1180.8349315397195,185.89297788981256,186.0983153356867,189.42338136706118
2447,1181.6228193074687,185.89359495682936,186.0989324027035,189.42338136706118
